country,year,co2_per_dollar,co2_total,co2_per_capita,nuclear_usage,gdp,life_exp,nox_total,population,primary_completion,renewable_usage,income,region
Sierra Leone,2002,0.242260743798889,530,0.106730678223115,NA,2187725471.6925,41.376,80,4965770,NA,10.2678571428571,Low income,Sub-Saharan Africa
Sierra Leone,2003,0.242528553388351,580,0.111515429313253,NA,2391470991.34043,42.419,90,5201074,NA,11.142061281337,Low income,Sub-Saharan Africa
Sierra Leone,2004,0.223594391916461,570,0.104895201412589,NA,2549258928.69872,43.467,90,5433995,NA,14.1068447412354,Low income,Sub-Saharan Africa
Sierra Leone,2005,0.180173046142291,480,0.0850215272735775,NA,2664105482.35345,44.502,90,5645629,NA,22.488038277512,Low income,Sub-Saharan Africa
Sierra Leone,2006,0.22689334275853,630,0.108075838359718,NA,2776635014.2343,45.517,90,5829240,NA,10.1941747572816,Low income,Sub-Saharan Africa
Sierra Leone,2007,0.179977185250271,540,0.0901556537361755,NA,3000380294.03056,46.52,90,5989641,74.2732162475586,30,Low income,Sub-Saharan Africa
Sierra Leone,2008,0.173921326825846,550,0.0896700289666801,NA,3162349379.67518,47.508,90,6133599,NA,69.0148152418286,Low income,Sub-Saharan Africa
Sierra Leone,2009,0.168547932417604,550,0.0876810514074004,NA,3263166697.5142,48.468,90,6272735,NA,66.6608575736681,Low income,Sub-Saharan Africa
Sierra Leone,2010,0.171629833103529,590,0.0919628233272586,NA,3437630797.22922,49.382,90,6415636,NA,87.3820547383227,Low income,Sub-Saharan Africa
Sierra Leone,2011,0.210686527974075,770,0.117320139845607,NA,3654718730.25859,50.234,90,6563238,67.8610534667969,87.3775905260761,Low income,Sub-Saharan Africa
Sierra Leone,2012,0.211423035097162,890,0.132586755685514,NA,4209569688.52042,51.018,90,6712586,64.1604232788086,66.099513068786,Low income,Sub-Saharan Africa
Sierra Leone,2013,0.210563005703356,1070,0.155886348653659,NA,5081614391.02665,51.731,90,6863975,62.9757995605469,64.1097390352211,Low income,Sub-Saharan Africa
Sierra Leone,2014,0.222089554398157,1180,0.168159366056291,NA,5313171991.3514,52.372,100,7017153,NA,65.3569452130603,Low income,Sub-Saharan Africa
Sierra Leone,2015,0.222816194617448,940,0.13106691677209,NA,4218723875.1379,52.941,100,7171909,59.7902603149414,60.9756097560976,Low income,Sub-Saharan Africa
Sierra Leone,2016,0.214564091858149,960,0.130989244418562,NA,4474187603.74251,53.444,100,7328846,68.3324890136719,NA,Low income,Sub-Saharan Africa
Sierra Leone,2017,0.208038263237259,970,0.129533211714556,NA,4662603815.78823,53.895,100,7488427,70.192756652832,NA,Low income,Sub-Saharan Africa
Sierra Leone,2018,0.211474142210814,1020,0.133330736434022,NA,4823284725.67196,54.309,100,7650149,81.7853393554688,NA,Low income,Sub-Saharan Africa
Singapore,1971,1.01754755987136,16593.175,7.85327038667235,0,16307026476.5784,68.6504634146342,18.5573161,2112900,NA,NA,High income,East Asia & Pacific
Singapore,1972,1.20358682472514,22240.355,10.332816855603,0,18478396857.7248,69.0429024390244,21.6440295,2152400,NA,NA,High income,East Asia & Pacific
Singapore,1973,1.03832829811799,21220.929,9.67666621067032,0,20437590922.316,69.4403170731707,24.1684432,2193000,NA,NA,High income,East Asia & Pacific
Singapore,1974,1.0129618525179,21968.997,9.85245178939815,0,21687881873.7271,69.8347804878049,24.3755015,2229800,NA,NA,High income,East Asia & Pacific
Singapore,1975,1.08832281239981,24543.231,10.8473574648634,0,22551425661.9145,70.2197073170732,24.7961312,2262600,NA,NA,High income,East Asia & Pacific
Singapore,1976,1.23970754876537,30036.397,13.0974565037283,0,24228615071.2831,70.5939756097561,26.4113769,2293300,NA,NA,High income,East Asia & Pacific
Singapore,1977,1.09348825025778,28309.24,12.1744463080033,0,25888929298.8071,70.9609024390244,29.1786694,2325300,NA,NA,High income,East Asia & Pacific
Singapore,1978,1.18858466927701,33164.348,14.0909024473148,0,27902385801.5711,71.3233414634146,31.23809209,2353600,NA,NA,High income,East Asia & Pacific
Singapore,1979,1.18173735405423,36123.617,15.155702538284,0,30568228105.9063,71.6827317073171,34.1933441,2383500,NA,NA,High income,East Asia & Pacific
Singapore,1980,0.933863395703539,31433.524,13.0216405096222,0,33659659586.849,72.190243902439,33.8459984,2413945,NA,NA,High income,East Asia & Pacific
Singapore,1981,0.719826626011837,26849.774,10.6006802653943,0,37300334594.1228,72.5878048780488,36.56327426,2532835,NA,NA,High income,East Asia & Pacific
Singapore,1982,0.744700442456188,29750.371,11.24154665127,0,39949447192.3189,72.6878048780488,38.6876094,2646466,NA,NA,High income,East Asia & Pacific
Singapore,1983,0.807016355512916,34997.848,13.0537305939701,0,43366962467.268,73.0365853658537,41.27113142,2681061,NA,NA,High income,East Asia & Pacific
Singapore,1984,0.707985077538813,33402.703,12.2254762700382,0,47179953447.7742,73.290243902439,43.31250095,2732221,NA,NA,High income,East Asia & Pacific
Singapore,1985,0.712735252653625,33417.371,12.2141433509372,0,46886092522.5487,73.890243902439,43.04813543,2735957,NA,NA,High income,East Asia & Pacific
Singapore,1986,0.737170569176084,35027.184,12.8146374461151,0,47515711376.2002,74.2463414634146,43.52422599,2733373,NA,NA,High income,East Asia & Pacific
Singapore,1987,0.619219203074959,32599.63,11.7485077243711,0,52646348559.7905,74.5487804878049,43.36967921,2774789,NA,NA,High income,East Asia & Pacific
Singapore,1988,0.616380357970314,36105.282,12.6858439665677,0,58576302007.5647,74.6975609756098,46.53082609,2846108,NA,NA,High income,East Asia & Pacific
Singapore,1989,0.649158409527513,41888.141,14.2918989757757,0,64526840267.6753,74.9463414634146,51.01473863,2930901,NA,NA,High income,East Asia & Pacific
Singapore,1990,0.419394583875209,29720,9.75343372062648,0,70864052953.1568,75.2951219512195,100,3047132,NA,0.540918925798651,High income,East Asia & Pacific
Singapore,1991,0.413868102878485,31290,9.98059700492778,0,75603796915.915,75.6463414634146,110,3135083,NA,1.44790497015543,High income,East Asia & Pacific
Singapore,1992,0.399138444660569,32180,9.96069580010264,0,80623654349.7236,75.9463414634146,120,3230698,NA,1.38621704198257,High income,East Asia & Pacific
Singapore,1993,0.41584431499293,37370,11.278203430783,0,89865362234.5068,76.0463414634146,120,3313471,NA,1.29205779981015,High income,East Asia & Pacific
Singapore,1994,0.39303552369011,39240,11.4768789440803,0,99838303753.2732,76.1975609756098,130,3419048,NA,1.17511631253298,High income,East Asia & Pacific
Singapore,1995,0.363270892304347,38880,11.0313331854166,0,107027567646.203,76.2951219512195,140,3524506,NA,1.10142060780435,High income,East Asia & Pacific
Singapore,1996,0.346536364498688,39860,10.8589523971423,0,115024003491.417,76.5951219512195,150,3670704,NA,1.01659751037344,High income,East Asia & Pacific
Singapore,1997,0.317029955333504,39500,10.4055860347025,0,124593904567.937,76.8975609756097,160,3796038,NA,0.910848390214886,High income,East Asia & Pacific
Singapore,1998,0.311754777617542,37990,9.67352674784892,0,121858597614.198,77.3,160,3927213,NA,0.863436123348018,High income,East Asia & Pacific
Singapore,1999,0.298601778335339,38470,9.71778020336356,0,128833794006.401,77.5512195121951,170,3958723,NA,0.829945799457995,High income,East Asia & Pacific
Singapore,2000,0.303105220345372,42580,10.5712995424152,0,140479269711.958,77.9512195121951,250,4027887,NA,0.773724932891205,High income,East Asia & Pacific
Singapore,2001,0.30414989979918,42270,10.2150501255192,0,138977524003.491,78.2512195121951,260,4138012,NA,1.42947807428451,High income,East Asia & Pacific
Singapore,2002,0.286460232349413,41370,9.90672781043834,0,144417951702.066,78.5512195121951,270,4175950,NA,1.36452804061851,High income,East Asia & Pacific
Singapore,2003,0.25316550984479,38220,9.28836359058682,0,150968431771.894,79.0390243902439,270,4114826,NA,1.40099626400996,High income,East Asia & Pacific
Singapore,2004,0.238972816904683,39620,9.50880608563589,0,165792915333.139,79.490243902439,280,4166664,NA,1.3012414767325,High income,East Asia & Pacific
Singapore,2005,0.207310741024831,36900,8.6502716279061,0,177993671806.808,79.990243902439,290,4265762,NA,1.25088320728548,High income,East Asia & Pacific
Singapore,2006,0.1915759584737,37170,8.44510737009996,0,194022257782.95,80.1414634146341,300,4401365,NA,1.20937072156584,High income,East Asia & Pacific
Singapore,2007,0.181016906023089,38290,8.34459494063439,0,211527203956.939,80.4414634146342,310,4588599,NA,1.18396421364841,High income,East Asia & Pacific
Singapore,2008,0.178300395016753,38420,7.93900726454293,0,215479051498.4,80.790243902439,310,4839396,NA,1.2584797564542,High income,East Asia & Pacific
Singapore,2009,0.179985380935202,38830,7.78534970816467,0,215739743962.758,81.2414634146342,320,4987573,NA,1.29826008881555,High income,East Asia & Pacific
Singapore,2010,0.171646672960791,42410,8.35379925511136,0,247077320337.504,81.5414634146342,330,5076732,NA,1.3050858667137,High income,East Asia & Pacific
Singapore,2011,0.170398689960563,44770,8.63670807347973,0,262736761710.794,81.7439024390244,330,5183688,NA,1.32774131861446,High income,East Asia & Pacific
Singapore,2012,0.159185861149885,43690,8.22409752812127,0,274459048588.886,81.9951219512195,340,5312437,NA,1.35828489919312,High income,East Asia & Pacific
Singapore,2013,0.152640210405666,43920,8.13459570207377,0,287735452429.444,82.2463414634147,350,5399162,NA,1.54683232921262,High income,East Asia & Pacific
Singapore,2014,0.148662597171005,44460,8.12838088356926,0,299066482397.44,82.4951219512195,350,5469724,NA,1.66261644390441,High income,East Asia & Pacific
Singapore,2015,0.147725284163836,45500,8.22041256714993,NA,308004146057.608,82.7439024390244,360,5535002,NA,1.82088664088069,High income,East Asia & Pacific
Singapore,2016,0.145039691164731,46160,8.23215093655876,NA,318257710212.395,82.8463414634146,370,5607283,99.7892684936523,NA,High income,East Asia & Pacific
Singapore,2017,0.142584794165651,47430,8.45115143597411,NA,332644166424.207,83.0951219512195,380,5612253,99.2582397460938,NA,High income,East Asia & Pacific
Singapore,2018,0.137563130422143,47360,8.39913483236136,NA,344278295024.731,83.2975609756098,390,5638676,99.9218292236328,NA,High income,East Asia & Pacific
Slovak Republic,1971,NA,NA,NA,0,NA,70.0994878048781,135.903458182,4557449,NA,NA,High income,Europe & Central Asia
Slovak Republic,1972,NA,NA,NA,0.0253742704897234,NA,70.0989268292683,140.254448488,4596622,NA,NA,High income,Europe & Central Asia
Slovak Republic,1973,NA,NA,NA,1.88633222213188,NA,70.1250731707317,147.238484833,4641445,NA,NA,High income,Europe & Central Asia
Slovak Republic,1974,NA,NA,NA,3.77153499922396,NA,70.1759024390244,142.9126817232,4689623,NA,NA,High income,Europe & Central Asia
Slovak Republic,1975,NA,NA,NA,1.39875832149001,NA,70.2448780487805,148.1740097305,4739105,NA,NA,High income,Europe & Central Asia
Slovak Republic,1976,NA,NA,NA,3.0447062065165,NA,70.3224634146341,145.1744379908,4789507,NA,NA,High income,Europe & Central Asia
Slovak Republic,1977,NA,NA,NA,0.744757300581433,NA,70.3986097560976,143.9124488879,4840501,NA,NA,High income,Europe & Central Asia
Slovak Republic,1978,NA,NA,NA,0.123120787973043,NA,70.465243902439,493.1173375125,4890125,NA,NA,High income,Europe & Central Asia
Slovak Republic,1979,NA,NA,NA,12.7471353084367,NA,70.5199024390244,459.6304444269,4938973,NA,NA,High income,Europe & Central Asia
Slovak Republic,1980,NA,NA,NA,22.6523764210948,NA,70.4085365853659,597.802093624,4979815,NA,NA,High income,Europe & Central Asia
Slovak Republic,1981,NA,NA,NA,26.0492260847501,NA,70.6292682926829,595.8077162934,5016105,NA,NA,High income,Europe & Central Asia
Slovak Republic,1982,NA,NA,NA,29.5696202531646,NA,70.6890243902439,574.3463996557,5055099,NA,NA,High income,Europe & Central Asia
Slovak Republic,1983,NA,NA,NA,31.9779534109817,NA,70.4790243902439,570.1052018761,5091971,NA,NA,High income,Europe & Central Asia
Slovak Republic,1984,NA,NA,NA,36.2911716047526,NA,70.7509756097561,562.1969788557,5127097,NA,NA,High income,Europe & Central Asia
Slovak Republic,1985,NA,NA,NA,42.7523353839143,NA,70.7346341463415,561.5149760533,5161768,NA,NA,High income,Europe & Central Asia
Slovak Republic,1986,NA,NA,NA,49.3741834885583,NA,71.0212195121951,540.3331121551,5193838,NA,NA,High income,Europe & Central Asia
Slovak Republic,1987,NA,NA,NA,49.7924055012542,NA,71.0887804878049,540.7192308447,5222840,NA,NA,High income,Europe & Central Asia
Slovak Republic,1988,NA,NA,NA,51.0136937577805,NA,71.2078048780488,566.3011402549,5250596,NA,NA,High income,Europe & Central Asia
Slovak Republic,1989,NA,NA,NA,51.9529914529914,NA,71.0263414634146,541.1154356509,5275942,NA,NA,High income,Europe & Central Asia
Slovak Republic,1990,NA,54810,10.3430960258621,47.2055535945405,NA,70.9326829268293,270,5299187,NA,7.37341648037024,High income,Europe & Central Asia
Slovak Republic,1991,NA,47940,9.0396647819261,48.1802069164503,NA,70.8829268292683,230,5303294,NA,5.80355302749268,High income,Europe & Central Asia
Slovak Republic,1992,1.30679340623837,46100,8.68988896546212,47.5637052341598,35277190548.9636,71.7951219512195,200,5305016,96.1366119384766,8.33763774104683,High income,Europe & Central Asia
Slovak Republic,1993,1.23289451697081,44320,8.32252800543819,47.7707536183663,35947925300.9358,72.4487804878049,190,5325305,96.1918563842773,14.4193977707536,High income,Europe & Central Asia
Slovak Republic,1994,1.09223250025763,41700,7.79974154237738,49.4736428627543,38178684474.3806,72.3,180,5346331,98.2586517333984,17.1066069604839,High income,Europe & Central Asia
Slovak Republic,1995,1.04851181382331,42370,7.90190374895631,43.276070833964,40409654370.5134,72.2536585365854,190,5361999,98.3015823364258,18.4652641138187,High income,Europe & Central Asia
Slovak Republic,1996,0.978769016808359,42170,7.84797448003214,44.1934470024358,43084731204.0087,72.6536585365854,190,5373361,96.7870101928711,16.6064272805846,High income,Europe & Central Asia
Slovak Republic,1997,0.926204633389042,42270,7.85207413086159,44.1982996048377,45637862817.9945,72.7048780487805,190,5383291,95.7235107421875,16.2216101864048,High income,Europe & Central Asia
Slovak Republic,1998,0.871613700513105,41400,7.6801552949662,44.279496346961,47498106071.1052,72.5512195121951,180,5390516,98.0305709838867,16.5824654127157,High income,Europe & Central Asia
Slovak Republic,1999,0.856941755499581,40660,7.53518333883121,46.6714107809998,47447798802.0271,72.9024390243902,180,5396020,97.5432510375977,15.918875644903,High income,Europe & Central Asia
Slovak Republic,2000,0.793103672490006,38070,7.06475749343072,53.555425676992,48001290777.6312,73.0512195121951,180,5388720,96.2674179077148,14.9847392687837,High income,Europe & Central Asia
Slovak Republic,2001,0.778400912333426,38580,7.17251421163602,53.6884731290809,49563148486.4889,73.4024390243903,200,5378867,100.130523681641,15.9498995479658,High income,Europe & Central Asia
Slovak Republic,2002,0.735161094090186,38080,7.08213190024311,55.7338879920527,51798170912.6307,73.6048780487805,180,5376912,97.5054397583008,16.8260275673662,High income,Europe & Central Asia
Slovak Republic,2003,0.701599067273071,38340,7.13518173125489,57.6518427677015,54646594883.624,73.6048780487805,190,5373374,98.3857498168945,11.5568321177306,High income,Europe & Central Asia
Slovak Republic,2004,0.6507759254851,37440,6.96910808818602,55.8962573867367,57531323046.5487,73.9585365853659,200,5372280,96.9229507446289,13.5456336178595,High income,Europe & Central Asia
Slovak Republic,2005,0.62795588115665,38520,7.16943675810428,56.5418474100536,61341889065.5963,73.9048780487805,210,5372807,92.6768112182617,14.9145190099515,High income,Europe & Central Asia
Slovak Republic,2006,0.569181000764521,37880,7.04999428630347,57.6365556302198,66551764639.2269,74.2048780487805,200,5373054,93.2232971191406,15.369108188538,High income,Europe & Central Asia
Slovak Republic,2007,0.504604954221916,37220,6.92513817715925,54.9763373010182,73760670973.5777,74.2073170731707,200,5374622,95.0336685180664,17.6896601175964,High income,Europe & Central Asia
Slovak Republic,2008,0.475776219387259,37050,6.88759903131171,58.07719054242,77872744559.8602,74.7048780487805,200,5379233,97.4128799438477,15.86578581363,High income,Europe & Central Asia
Slovak Republic,2009,0.4596304116849,33840,6.28248223397939,54.3269416258343,73624371102.7526,74.909756097561,190,5386406,99.1499404907227,18.9474902581118,High income,Europe & Central Asia
Slovak Republic,2010,0.454795936432845,35450,6.57525241921064,53.0658316341392,77947046488.6937,75.1121951219512,190,5391428,99.0621185302734,21.6283134284882,High income,Europe & Central Asia
Slovak Republic,2011,0.425739626734006,34130,6.32226236592284,54.4789309954751,80166368965.5174,75.9585365853659,200,5398384,96.095832824707,17.6718042986425,High income,Europe & Central Asia
Slovak Republic,2012,0.396269080100888,32370,5.98604292235028,54.6985314882801,81686918373.1386,76.109756097561,200,5407579,93.188232421875,19.3236373905676,High income,Europe & Central Asia
Slovak Republic,2013,0.400576955787432,32940,6.08490830057969,55.1308129339973,82231390308.6322,76.4121951219512,200,5413393,94.5907821655273,22.2802833695728,High income,Europe & Central Asia
Slovak Republic,2014,0.360766575516533,30450,5.61948190406871,57.0907617504052,84403606283.1009,76.8121951219512,210,5418649,96.3082885742188,22.9445999705319,High income,Europe & Central Asia
Slovak Republic,2015,0.347585054377106,30750,5.6694557930868,56.8714328627215,88467555243.7256,76.5634146341463,220,5423801,95.9645767211914,22.6794833283268,High income,Europe & Central Asia
Slovak Republic,2016,0.348627463846311,31500,5.80025255956859,NA,90354327374.1808,77.1658536585366,200,5430798,92.4430618286133,NA,High income,Europe & Central Asia
Slovak Republic,2017,0.360859962111771,33580,6.17366569398033,NA,93055488349.2425,77.1658536585366,200,5439232,91.905632019043,NA,High income,Europe & Central Asia
Slovak Republic,2018,0.3421386393968,33000,6.05863547411852,NA,96452128465.1741,77.2658536585366,200,5446771,92.1726913452148,NA,High income,Europe & Central Asia
Slovenia,1971,NA,NA,NA,NA,NA,68.8341463414634,28.58273238647,1738335,NA,NA,High income,Europe & Central Asia
Slovenia,1972,NA,NA,NA,NA,NA,69.0585365853659,28.29954669951,1752233,NA,NA,High income,Europe & Central Asia
